1143,NOAH,Turn around.,12,0.24
1144,NOAH,Okay.,5,0.1
1145,NOAH,Okay. Oh. Fuck shit.,20,0.4
1146,NOAH,"Okay. Oh, oh.",13,0.26
1147,NOAH,"Oh, yes.",8,0.16
1148,NOAH,"Okay. Yes, Billy.",17,0.34
1149,NOAH,Yes. Okay.,10,0.2
1150,LAUREN,Hm-mm.,6,0.12
1151,ZOE,Mom?,4,0.08
1152,LAUREN,Yeah.,5,0.1
1153,ZOE,How are you feeling?,20,0.4
1154,LAUREN,I'm fine.,9,0.18
1155,LAUREN,Maybe just a little water?,26,0.52
1156,ZOE,"There is no water, Mom.",23,0.46
1157,ZOE,Remember?,9,0.18
1158,LAUREN,Yeah.,5,0.1
1159,JACK,Geez.,5,0.1
1160,ZOE,Did you guys get a signal?,26,0.52
1161,JACK,Noah.,5,0.1
1162,ZOE,Where's Billy?,14,0.28
1163,NOAH,Something got him.,18,0.36
1164,NOAH,Something got him.,18,0.36
1165,JACK,What?!,6,0.12
1166,ZOE,What?,5,0.1
1167,NOAH,A big cat. It was a big fucking cat.,36,0.72
1168,ZOE,"Wait, wait. You just left him?",30,0.6
1169,NOAH,I couldn't do anything. It just ripped his neck out.,52,1.04
1170,NOAH,Just ripped it clean out.,25,0.5
1171,ZOE,"Oh, my God.",11,0.22
1172,LAUREN,Zoe. Zoe.,9,0.18
1173,LAUREN,"Jack, get Zoe.",14,0.28
1174,JACK,Yeah. I got her. I got her. Zoe!,32,0.64
1175,LAUREN,Are you okay?,13,0.26
1176,JACK,"Zoe, sweetheart. Zoe, wait. Damn it, Zoe.",41,0.82
1177,JACK,It's not safe.,14,0.28
1178,JACK,Dammit! Zoe!,12,0.24
1179,JACK,Zoe. Zoe.,9,0.18
1180,JACK,"Oh, God. Zoe, baby.",19,0.38
1181,ZOE,I don't know which way to go.,29,0.58
1182,JACK,Baby. I'm so sorry.,19,0.38
1183,JACK,"Hey, I'm sorry. It is gonna be all right. Okay?",47,0.94
1184,ZOE,I need to get to Billy.,23,0.46
1185,JACK,"We can't because it's not safe, okay?",37,0.74
1186,JACK,Come here.,10,0.2
1187,JACK,You heard what your brother said. Right?,40,0.8
1188,ZOE,"He's not my brother, and you're not my fucking dad.",51,1.02
1189,JACK,"Hey, he is your brother.",24,0.48
1190,ZOE,"No, he's not.",13,0.26
1191,JACK,And I am your dad.,18,0.36
1192,JACK,And I have been for 16 years.,29,0.58
1193,JACK,And that is not going to change,31,0.62
1194,JACK,"because you're pissed off at me at the moment, all right?",57,1.14
1195,JACK,Now something took Billy.,25,0.5
1196,JACK,"Hey, and there's nothing that we can do about it.",49,0.98
1197,JACK,And we need to get out of here.,31,0.62
1198,ZOE,My dad is dead.,15,0.3
1199,ZOE,And now Billy is dead.,22,0.44
1200,ZOE,"And now Mom is dying, too.",26,0.52
1201,JACK,Your mom's not gonna die.,25,0.5
1202,JACK,Your mom is not gonna die.,26,0.52
1203,JACK,And we're gonna make it out of this,35,0.7
1204,JACK,and she's gonna be fine. I promise. I promise.,46,0.92
1205,ZOE,She's not. She's not.,21,0.42
1206,JACK,Okay. Come here. Come here. Come here.,38,0.76
1207,ZOE,"No, no, no, no.",15,0.3
1208,JACK,Stop. Stop. Stop.,17,0.34
1209,ZOE,Billy. I need Billy.,20,0.4
1210,JACK,"He's gone, baby.",16,0.32
1211,JACK,He's gone. Okay?,16,0.32
1212,ZOE,I need Billy.,13,0.26
1213,ZOE,Please get me Billy back.,25,0.5
1214,JACK,Zoe. Zoe.,9,0.18
1215,ZOE,What?,5,0.1
1216,JACK,"Just, um….",10,0.2
1217,JACK,You wait right here.,20,0.4
1218,ZOE,What? Fuck that.,16,0.32
1219,ZOE AND JACK,Hey!,4,0.08
1220,ZOE,Hey!,4,0.08
1221,JACK,Get out of here. Go on.,23,0.46
1222,JACK,All right. They're gone.,24,0.48
1223,JACK,Are you okay?,13,0.26
1224,LAUREN,They will be back.,18,0.36
1225,LAUREN,"Jack, get in.",13,0.26
1226,LAUREN,They'll be back…,16,0.32
1227,LAUREN,with more.,10,0.2
1228,JACK,"Guys, we…we gotta get out of here.",34,0.68
1229,ZOE,Where are we gonna go?,22,0.44
1230,NOAH,"Dad, I think I saw a camp from the top of the hill.",51,1.02
1231,JACK,"Okay, how far?",14,0.28
1232,NOAH,"I don't know. Um, um, two miles…",32,0.64
1233,NOAH,that way.,9,0.18
1234,NOAH,I-I think it's north.,21,0.42
1235,JACK,"Hey, Lauren, can you walk?",26,0.52
1236,LAUREN,You bet I can.,14,0.28
1237,JACK,Come on. Let's go.,18,0.36
1238,JACK,Come on.,8,0.16
1239,JACK,"Watch your head, baby. Come on.",31,0.62
1240,NOAH,Dad.,4,0.08
1241,JACK,"Thanks, bud.",12,0.24
1242,JACK,"Hey, grab your mom's purse. Okay?",33,0.66
1243,ZOE,So we're… we're gonna walk.,27,0.54
1244,JACK,"Yeah, I think we should.",24,0.48
1245,JACK,It's not just my decision. We all need to agree on this.,56,1.12
1246,LAUREN,What choice do we have?,23,0.46
1247,JACK,"All right, then. Let's do this.",31,0.62
1248,LAUREN,All right.,10,0.2
1249,BILLY,Okay.,5,0.1
1250,BILLY,Okay.,5,0.1
1251,JACK,"Hey, hey, bud.",14,0.28
1252,JACK,"Bud, we gotta stay on the main road.",36,0.72
1253,NOAH,It's this way.,14,0.28
1254,JACK,"Yeah, but I think",17,0.34
1255,JACK,"if we stay on the main road, we have a better chance",52,1.04
1256,JACK,of someone driving by and finding us.,37,0.74
1257,NOAH,"Dad, it's in this direction.",28,0.56
1258,LAUREN,"Anyone driving by? We're on a closed road, Jack.",48,0.96
1259,JACK,"Look, Noah.",11,0.22
1260,JACK,"I know that, honey, I remember that.",36,0.72
1261,LAUREN,"Okay, I think we should follow Noah's lead.",43,0.86
1262,JACK,"All right, fine. Let's just follow Noah's lead",46,0.92
1263,JACK,"because my ideas are shit today, aren't they?",45,0.9
1264,JACK,"Hey, bud.",9,0.18
1265,JACK,"Noah, it's just kind of important.",34,0.68
1266,JACK,Okay. Are you sure it's that way?,33,0.66
1267,NOAH,Yeah. I--I think so. Yes.,25,0.5
1268,JACK,"You think so or you know so,",28,0.56
1269,JACK,because this is a matter of life and death.,43,0.86
1270,ZOE,Don't bully him.,16,0.32
1271,JACK,"I'm not bullying him, Zoe.",26,0.52
1272,ZOE,You always do this.,19,0.38
1273,ZOE,It's why he's so nervous all the time.,38,0.76
1274,NOAH,I'm not nervous all the time.,29,0.58
1275,JACK,You think I bully you?,22,0.44
1276,NOAH,"Yeah, sometimes.",16,0.32
1277,NOAH,"That's just your way, right?",28,0.56
1278,NOAH,"That's just how you are, right?",31,0.62
1279,JACK,"What do you mean, how I am?",27,0.54
1280,LAUREN,Jack.,5,0.1
1281,JACK,"You used to be able to handle my shit, bud.",43,0.86
1282,NOAH,"Yes, Dad.",9,0.18
1283,NOAH,I used to be able to handle your shit,37,0.74
1284,NOAH,and I can still handle your shit.,33,0.66
1285,NOAH,But it's this way. I saw it from the hill.,42,0.84
1286,JACK,I'm sorry. It's just kind of important.,39,0.78
1287,JACK,"Because if we go in there and it's wrong,",41,0.82
1288,JACK,we might never come out again.,30,0.6
1289,NOAH,"Yes, Dad. I understand that.",28,0.56
1290,NOAH,I'm not a child. It is this way.,32,0.64
1291,JACK,"Okay then, I believe you. Let's go, bud.",40,0.8
1292,JACK,Let's go.,9,0.18
1293,ZOE,"Let's hope he's right, Jack.",28,0.56
1294,BILLY,Huh.,4,0.08
1295,BILLY,"Oh, thank you, divine goddess,",30,0.6
1296,BILLY,and also fuck you for doing this to me.,39,0.78
1297,BILLY,Ha.,3,0.06
1298,BILLY,"Hey, guys. Hey…",15,0.3
1299,BILLY,Guys?,5,0.1
1300,BILLY,What's going on?,16,0.32
1301,JACK,"Keep moving, okay?",18,0.36
1302,ZOE,"Wait, wait, wait. No, we're going in circles.",45,0.9
1303,ZOE,"We already passed this tree, Jack.",34,0.68
1304,JACK,"Baby, we have passed thousands of trees.",40,0.8
1305,JACK,How do you know we've passed this one before?,45,0.9
1306,ZOE,I recognize its face.,21,0.42
1307,JACK,Its face?,9,0.18
1308,NOAH,Never trust trees. They play tricks.,36,0.72
1309,ZOE,What?,5,0.1
1310,NOAH,Just something I heard.,23,0.46
1311,JACK,Okay.,5,0.1
1312,JACK,Let's go.,9,0.18
1313,ZOE,Can you listen to me for two seconds?,37,0.74
1314,ZOE,I'm not a complete moron. We've been here before.,49,0.98
1315,JACK,"Baby, no, we haven't.",21,0.42
1316,JACK,We have been walking in a straight line.,40,0.8
1317,ZOE,"You know, you and I have the exact same",39,0.78
1318,ZOE,amount of experience being lost in Africa.,42,0.84
1319,ZOE,"You do know that, right?",24,0.48
1320,JACK,Why do you always do this?,26,0.52
1321,ZOE,Do what?,8,0.16
1322,JACK,Argue.,6,0.12
1323,ZOE,Because not everybody who isn't you,35,0.7
1324,ZOE,is as stupid as you think that they are.,40,0.8
1325,JACK,That's very clever.,19,0.38
1326,LAUREN,"Wait, she's right.",18,0.36
1327,LAUREN,We were here 30 minutes ago.,28,0.56
1328,JACK,"No. No, we weren't.",19,0.38
1329,JACK,"We, uh, come on.",16,0.32
1330,JACK,"Come on, baby.",14,0.28
1331,ZOE,You're an idiot. You're an idiot.,33,0.66
1332,NOAH,Zoe?,4,0.08
1333,ZOE,What?,5,0.1
1334,NOAH,Don't talk to Dad like that.,28,0.56
1335,ZOE,"You mean, your dad.",19,0.38
1336,NOAH,"No, I mean, our dad, Zoe.",25,0.5
1337,NOAH,"Come on. You're 18, not eight.",30,0.6
1338,NOAH,Let's go.,9,0.18
1339,NOAH,Come on.,8,0.16
1340,ZOE,"Okay. Wait, wait, wait, wait.",29,0.58
1341,ZOE,Holy shit.,10,0.2
1342,NOAH,"Oh, my God.",11,0.22
1343,NOAH,What happened to its face?,26,0.52
1344,LAUREN,Poachers took its horn.,23,0.46
1345,ZOE,"Oh, God. She had a baby.",24,0.48
1346,JACK,This…,5,0.1
1347,JACK,This is the rhino that…,23,0.46
1348,JACK,"Wow, that is poetic justice, huh.",33,0.66
1349,ZOE,What the fuck?,14,0.28
1350,JACK,What!,5,0.1
1351,ZOE,What the fuck--,15,0.3
1352,JACK,That thing caused all of this.,30,0.6
1353,LAUREN,"She was just protecting her baby, Jack.",39,0.78
1354,LAUREN,We have to help it.,19,0.38
1355,JACK,How? We can't help that.,24,0.48
1356,JACK,We need to help you first.,26,0.52
1357,LAUREN,I'm not leaving it.,19,0.38
1358,JACK,We will come back.,18,0.36
1359,JACK,We will come back and make sure that baby's okay.,49,0.98
1360,JACK,I swear.,8,0.16
1361,JACK,Come on. I promise.,19,0.38
1362,LAUREN,"I'm not leaving it, Jack.",25,0.5
1363,JACK,I swear. I swear.,17,0.34
1364,JACK,We'll come back.,16,0.32
1365,JACK,Hm?,3,0.06
1366,JACK,I swear.,8,0.16
1367,JACK,Come on. Come on.,17,0.34
1368,NOAH,Mom? Mom?,9,0.18
1369,JACK,"Hey, babe. Hey, baby.",21,0.42
1370,JACK,Grab her scarf.,15,0.3
1371,LAUREN,"Guys, I'm fine. I'm, it's, uh--",31,0.62
1372,JACK,Are you sure?,13,0.26
1373,LAUREN,I'm just dehydrated.,20,0.4
1374,LAUREN,"Let's keep moving forward, guys. Come on.",41,0.82
1375,JACK,She'll be okay. She'll be okay.,31,0.62
1376,MAN,There's nobody around.,22,0.44
1377,MAN,Shout. Shout.,13,0.26
1378,MAN,.,1,0.02
1379,MAN,"Can you say ""Hello.""",20,0.4
1380,MAN,Shout loudly.,13,0.26
1381,MAN,Hello?,6,0.12
1382,MAN,Anybody's there?,16,0.32
1383,MAN,Hello?,6,0.12
1384,MAN,Check it. Check it.,19,0.38
1385,MAN,Hello?,6,0.12
1386,MAN,Aaah!!,6,0.12
1387,LAUREN,Are you okay?,13,0.26
1388,JACK,I'm okay.,9,0.18
1389,ZOE,Really?,7,0.14
1390,LAUREN,Really?,7,0.14
1391,ZOE,A river.,8,0.16
1392,ZOE,Didn't you see a river from the hill?,37,0.74
1393,NOAH,No. Sorry.,10,0.2
1394,ZOE,"Hey, Mom.",9,0.18
1395,LAUREN,Huh?,4,0.08
1396,ZOE,"Hey, are you okay?",18,0.36
1397,LAUREN,Yeah. I'm fine.,15,0.3
1398,ZOE,Are you sure?,13,0.26
1399,LAUREN,Mm.,3,0.06
1400,JACK,All right.,10,0.2
1401,JACK,"Okay, well…",11,0.22
1402,JACK,we could be here.,17,0.34
1403,ZOE,"Yeah, or here.",14,0.28
1404,NOAH,Or here.,8,0.16
1405,JACK,So we could be anywhere.,24,0.48
1406,NOAH,"Yes, but if we're here--",24,0.48
1407,ZOE,"Yeah, or here.",14,0.28
1408,NOAH,--then these could be the buildings I saw.,42,0.84
1409,ZOE,"Okay, that makes sense, right?",30,0.6
1410,JACK,Why don't you figure that out?,30,0.6
1411,NOAH,Zoe.,4,0.08
1412,JACK,"Oh, shit.",9,0.18
1413,LAUREN,You shouldn't be walking on that.,33,0.66
1414,JACK,"What are you, a doctor?",23,0.46
1415,LAUREN,It's funny.,11,0.22
1416,LAUREN,They teach you in medical school that…,38,0.76
1417,LAUREN,dying isn't nearly as painful,29,0.58
1418,LAUREN,as it looks from the outside.,29,0.58
1419,LAUREN,It's bunch of bullshit. This sucks.,35,0.7
1420,JACK,"You know we're gonna have to cross that river,",46,0.92
1421,JACK,"right, baby?",12,0.24
1422,JACK,I think you can do that.,24,0.48
1423,LAUREN,I think I can do that.,22,0.44
1424,LAUREN,But I can't feel any of my limbs.,33,0.66
1425,JACK,Come on.,8,0.16
1426,NOAH,You think we can drink it?,26,0.52
1427,ZOE,Sure.,5,0.1
1428,ZOE,If you want to shit out maggots the rest of your life.,54,1.08
1429,NOAH,I'll take those odds right now.,31,0.62
1430,JACK,"Zoe, come here.",15,0.3
1431,JACK,"Noah, come here.",16,0.32
1432,JACK,Okay.,5,0.1
1433,JACK,We've gotta cross the river.,28,0.56
1434,JACK,"Now, I think we can wade to the sandbank there.",47,0.94
1435,JACK,And then swim the short distance to the other side.,51,1.02
1436,ZOE,We're gonna swim an African river?,34,0.68
1437,ZOE,Fuck that. There are crocodiles.,32,0.64
1438,NOAH,Hyenas. Have they been tracking us?,35,0.7
1439,NOAH,What are we gonna do?,21,0.42
1440,JACK,Okay.,5,0.1
1441,JACK,Let's follow the edge of the river.,35,0.7
1442,JACK,Don't get too close to it. Okay?,32,0.64
1443,ZOE,Shit.,5,0.1
1444,ZOE,Okay. Stay low. Come on.,24,0.48
1445,JACK,"There you go, baby.",19,0.38
1446,NOAH,"Are you okay, Dad?",18,0.36
1447,JACK,"Yeah, I'm okay.",15,0.3
1448,JACK,"There you go, baby.",19,0.38
1449,ZOE,"Okay, we're good. Let's go. Let's go.",37,0.74
1450,JACK,I'm fine. I'm fine.,19,0.38
1451,ZOE,Let me help.,12,0.24
1452,JACK,"No. It's okay, baby. I got it.",30,0.6
1453,ZOE,Dad…,4,0.08
1454,ZOE,let me help. I've got this.,27,0.54
1455,ZOE,Let me help. Okay. Okay?,24,0.48
1456,JACK,Yeah.,5,0.1
1457,ZOE,I'm fine. Right here.,21,0.42
1458,ZOE,"Okay. Come on, Mom. Okay.",25,0.5
1459,NOAH,I got her.,10,0.2
1460,ZOE,"Oh, my God. I got it.",21,0.42
1461,NOAH,Get down.,9,0.18
1462,ZOE,Okay.,5,0.1
1463,NOAH,Whoa.,5,0.1
1464,ZOE,I got it.,9,0.18
1465,ZOE,Shit.,5,0.1
1466,NOAH,Are you okay?,13,0.26
1467,ZOE,Yeah.,5,0.1
1468,NOAH,"Zoe, Zoe, Zoe, go first.",24,0.48
1469,NOAH,"Dad, they're coming.",20,0.4
1470,JACK,"I know, I know. I see it.",25,0.5
1471,ZOE,I got it. I got it.,19,0.38
1472,NOAH,Shit.,5,0.1
1473,JACK,Oh my God. Come here.,21,0.42
1474,NOAH,What do we do?,14,0.28
1475,JACK,Shh.,4,0.08
1476,ALL,Hey! Hey!,9,0.18
1477,ZOE,Down here. Over here.,21,0.42
1478,JACK,Down here.,10,0.2
1479,JACK,"Oh, my God.",11,0.22
1480,JACK,"My god, I can't tell you how happy I am to see you.",51,1.02
1481,MITCH,Oil man.,8,0.16
1482,JACK,Hah.,4,0.08
1483,MITCH,"What the hell are you doing out here? Stay right there. I'm-- I'm getting some help. Help! Help! Come fast. There's a man in the car. Come, come. He's hurt. We found him outside in the van. We found him in the forest. Blood everywhere. We must get him help quicks. Slowly. Be careful. I'll hold him.",299,5.98
1484,BILLY,I think it was somewhere around here.,37,0.74
1485,BILLY,"I don't know, we went off road.",31,0.62
1486,BILLY,I wasn't paying attention.,26,0.52
1487,LUCAS,That's impossible.,18,0.36
1488,LUCAS,"I mean, all the vehicles in the park are accounted for.",55,1.1
1489,BILLY,"No, we drove through without paying",35,0.7
1490,BILLY,and never checked in.,21,0.42
1491,DOCTOR,Okay. We need to move him out. Get everybody ready. We're going out.,68,1.36
1492,MITCH,"We have new friends, Charlie.",29,0.58
1493,MITCH,Here we go. Charlie's got you.,30,0.6
1494,MITCH,There you go.,13,0.26
1495,MITCH,"Hey, uh, Charlie, is camp ready for guests? Yeah, we're good, boss.",67,1.34
1496,MITCH,Okay. Code Jenny.,17,0.34
1497,MITCH,"Code Jenny, let's go.",21,0.42
1498,JACK,Thank you so much.,18,0.36
1499,MITCH,"Yeah, it's not a problem.",25,0.5
1500,MITCH,You guys will be fine.,22,0.44
1501,MITCH,What were you doing out there?,30,0.6
1502,JACK,You have no idea what we've been through.,41,0.82
1503,MITCH,It's fine. You're all okay.,27,0.54
1504,MITCH,Put him…put him by the fire.,28,0.56
1505,MITCH,By the fire.,12,0.24
1506,MITCH,You guys will be fine now.,26,0.52
1507,MITCH,There we go.,12,0.24
1508,JACK,Thank you.,10,0.2
1509,JACK,Baby. .,7,0.14
1510,MITCH,What is going on with her?,26,0.52
1511,JACK,She's diabetic. She needs insulin.,34,0.68
1512,MITCH,Insulin? We don't have insulin.,31,0.62
1513,MITCH,The nearest medical center is two hours away.,45,0.9
1514,JACK,Can you call for help? She's dying.,35,0.7
1515,MITCH,How long does she have?,23,0.46
1516,JACK,Not long. Please call someone.,30,0.6
1517,JACK,Call anyone.,12,0.24
1518,MITCH,Got the sat phone.,18,0.36
1519,JACK,Thank you.,10,0.2
1520,MITCH,See if we can get a signal.,27,0.54
1521,JACK,Thank you.,10,0.2
1522,MITCH,It's okay.,10,0.2
1523,MITCH,Getting a signal here.,22,0.44
1524,MITCH,I'm trying to get a signal.,27,0.54
1525,MITCH,These things are always supposed to have a signal.,50,1.0
1526,MITCH,Come on.,8,0.16
1527,MITCH,Why is there no signal?,23,0.46
1528,MITCH,This is crazy.,14,0.28
1529,MITCH,Sat phones are always supposed to give you a signal here.,57,1.14
1530,MITCH,Hold on.,8,0.16
1531,CHARLIE,I wish you hadn't seen that.,28,0.56
1532,JACK,Seen what?,10,0.2
1533,JACK,"Zoe, what's going on?",21,0.42
1534,ZOE,"They're poachers, Dad.",22,0.44
1535,JACK,What?,5,0.1
1536,ZOE,They're poachers.,17,0.34
1537,MITCH,"No, no, no. Ssshhh. No, no, no.",31,0.62
1538,MITCH,We do not like to use… the P-word.,34,0.68
1539,MITCH,"It's like I said back at the airport,",37,0.74
1540,MITCH,when we first met.,18,0.36
1541,MITCH,We help indigenous people,25,0.5
1542,MITCH,make the best use of their resources.,37,0.74
1543,ZOE,By butchering wildlife?,23,0.46
1544,JACK,Right now…I--I don't care what you do.,38,0.76
1545,NOAH,"Dad, they killed that--",23,0.46
1546,JACK,"Stop, Noah. No, no, stop. Okay?",31,0.62
1547,JACK,It's none of our business.,26,0.52
1548,JACK,We…we just need your help.,26,0.52
1549,ZOE,"Oh my God, they aren't gonna help us.",37,0.74
1550,ZOE,Who are you?,12,0.24
1551,MITCH,No.,3,0.06
1552,MITCH,Tie them up.,12,0.24
1553,ZOE,"Hey, asshole.",13,0.26
1554,ZOE,"Yeah, you.",10,0.2
1555,ZOE,You know how many rhino are left?,33,0.66
1556,CHARLIE,Enough to make them valuable?,29,0.58
1557,MITCH,Valuable enough for these men to earn,37,0.74
1558,MITCH,more in one night than they would the whole year.,49,0.98
1559,MITCH,Enough to feed their families.,30,0.6
1560,ZOE,You're disgusting.,18,0.36
1561,MITCH,Do you think their children should starve?,42,0.84
1562,ZOE,"No, I don't think their children should starve.",47,0.94
1563,MITCH,"Well, so then we… we agree.",27,0.54
1564,MITCH,That they have the right to benefit from their own land.,56,1.12
1565,MITCH,From their own heritage.,24,0.48
1566,MITCH,What gives you the right?,25,0.5
1567,MITCH,"Some privileged, ignorant, white--",34,0.68
1568,ZOE,Fuck off.,9,0.18
1569,ZOE,Fuck off.,9,0.18
1570,MITCH,to dictate anything these people do.,36,0.72
1571,ZOE,Dad?,4,0.08
1572,JACK,I'm sure that you're making a healthy profit,44,0.88
1573,JACK,out of them.,12,0.24
1574,ZOE,Fuck off.,9,0.18
1575,CHARLIE,"Let's just call capitalism, my friend.",38,0.76
1576,CHARLIE,"You--you work in the oil business, right?",41,0.82
1577,MITCH,Charlie's right. Charlie is absolutely right.,45,0.9
1578,MITCH,"Oil man, you're not allowed to get",34,0.68
1579,MITCH,all holier than thou with us.,29,0.58
1580,MITCH,"I mean, what--what is the worst that we do?",43,0.86
1581,CHARLIE,Yeah.,5,0.1
1582,MITCH,A few less rhinos in the world.,31,0.62
1583,MITCH,Maybe an elephant?,18,0.36
1584,MITCH,A pangolin.,11,0.22
1585,MITCH,You know how much this is worth?,32,0.64
1586,MITCH,It's worth more than its weight in gold.,40,0.8
1587,MITCH,And we're nothing compared to you.,34,0.68
1588,MITCH,Don't even compare.,19,0.38
1589,MITCH,We're amateurs.,15,0.3
1590,MITCH,You're planet killers.,22,0.44
1591,MITCH,"I gotta admit, that's pretty impressive.",40,0.8
1592,NOAH,What do you… what are you gonna do to us?,41,0.82
1593,MITCH,"Well, the end of your story… is easy.",37,0.74
1594,MITCH,"Obviously, Mom's about to die. So that's easy.",46,0.92
1595,MITCH,"As for the rest of you, we are going to move out.",49,0.98
1596,MITCH,"We usually let the hyenas clean up after us,",44,0.88
1597,MITCH,"though they prefer their animals injured,",41,0.82
1598,MITCH,so might let my men go to work on you for a little bit.,55,1.1
1599,MITCH,Though it looks like…,21,0.42
1600,MITCH,Dad is already a little injured there.,38,0.76
1601,JACK,"Stop, please.",13,0.26
1602,NOAH,No. Stop! Stop.,15,0.3
1603,NOAH,Stop it!,8,0.16
1604,MITCH,The rest is easy.,17,0.34
1605,MITCH,Arrogant American family comes to Africa.,41,0.82
1606,MITCH,Africa embraces arrogant American family.,41,0.82
1607,MITCH,"Gentlemen, sorry to keep you waiting.",37,0.74
1608,MITCH,Sorry about that. Great to see you again.,41,0.82
1609,MITCH,Jin. Always a pleasure.,23,0.46
1610,MITCH,Thanks for coming out.,22,0.44
1611,MITCH,Sorry about the whole blindfold and--,37,0.74
1612,NOAH,She's gonna die.,16,0.32
1613,ZOE,Don't say that.,15,0.3
1614,NOAH,She is.,7,0.14
1615,JACK,"No, she is, if we don't get out of here.",40,0.8
1616,NOAH,What's gonna happen to us?,26,0.52
1617,ZOE,You heard him.,14,0.28
1618,ZOE,They're gonna kill us.,22,0.44
1619,JACK,"No, no, they're not. They're not. They're just--",48,0.96
1620,ZOE,"Oh my God. Of course, they fucking are.",39,0.78
1621,ZOE,"Jesus, Dad.",11,0.22
1622,JACK,I was just…,11,0.22
1623,JACK,I'm just trying to stay positive. Okay?,39,0.78
1624,NOAH,Why don't you just tell us something truthful?,46,0.92
1625,JACK,I'm sorry. That's the truth.,28,0.56
1626,ZOE,"No, Dad. You don't…",19,0.38
1627,ZOE,Forget it. You don't have to do that now.,41,0.82
1628,JACK,It's okay.,10,0.2
1629,ZOE,Please. I--,11,0.22
1630,JACK,"No, no. Now is the-- now is the perfect time.",45,0.9
1631,ZOE,No.,3,0.06
1632,JACK,We might not have any time left.,32,0.64
1633,JACK,I'm sorry I haven't been a very good father.,44,0.88
1634,JACK,I'm sorry that I couldn't see what was important,48,0.96
1635,JACK,until everything was falling apart around me.,45,0.9
1636,JACK,It's okay. It's okay.,21,0.42
1637,JACK,I love your mother. And I love you both so much.,48,0.96
1638,JACK,"And I know, I know I didn't say that enough.",44,0.88
1639,JACK,And Noah…,9,0.18
1640,JACK,"I just wanted you to be happy, bud.",35,0.7
1641,JACK,Yeah.,5,0.1
1642,JACK,"You are who you are,",20,0.4
1643,JACK,"so fucking what to everything else, right?",42,0.84
1644,JACK,Hey…,4,0.08
1645,JACK,I'm so proud of you.,20,0.4
1646,JACK,And I love you so much.,23,0.46
1647,JACK,"Zoe, I love you too.",20,0.4
1648,JACK,I've loved you from the moment I met you and your mother.,57,1.14
1649,JACK,"You're my daughter, and I'm your father.",40,0.8
1650,JACK,Even…even if you say I'm not.,29,0.58
1651,JACK,"You'll still be my daughter, okay?",34,0.68
1652,JACK,Yeah. I'm so proud of you.,26,0.52
1653,JACK,And I only push college because…,32,0.64
1654,JACK,because you are so damn smart.,30,0.6
1655,JACK,"And I can see the woman,",24,0.48
1656,JACK,the beautiful woman that you are becoming.,42,0.84
1657,JACK,And the world needs people like that.,37,0.74
1658,JACK,Great people who change things for the better.,46,0.92
1659,JACK,"Not people like me, huh.",24,0.48
1660,JACK,Money and selfishness.,22,0.44
1661,JACK,It's nothing. The world is not about stuff.,43,0.86
1662,JACK,It is about family. It is about this.,37,0.74
1663,JACK,And I am…,9,0.18
1664,JACK,I am proud of you both,22,0.44
1665,JACK,because you are nothing like me.,32,0.64
1666,JACK,And I fucked things up,22,0.44
1667,JACK,pretty badly but not…,21,0.42
1668,JACK,not this time.,14,0.28
1669,MITCH,I was thinking…,15,0.3
1670,JACK,You got it?,11,0.22
1671,NOAH,Yeah.,5,0.1
1672,NOAH,Yeah.,5,0.1
1673,JACK,Get your sister. Get your sister.,33,0.66
1674,JACK,"Okay, guys, look at me.",23,0.46
1675,ZOE,Okay.,5,0.1
1676,JACK,You see that jeep over there?,29,0.58
1677,JACK,Right over there?,17,0.34
1678,NOAH,Yeah.,5,0.1
1679,JACK,"Yeah, good. Noah, I need you to be strong",41,0.82
1680,JACK,"and I mean properly strong, okay.",33,0.66
1681,JACK,You've gotta carry your mother.,31,0.62
1682,JACK,"Zoe, you gotta drive that jeep, baby.",37,0.74
1683,ZOE,No. Why--why can't you drive?,29,0.58
1684,JACK,Somebody needs to distract them.,32,0.64
1685,JACK,"That's me. Now, listen.",23,0.46
1686,NOAH,Dad.,4,0.08
1687,JACK,"Listen, listen. Look.",21,0.42
1688,JACK,"Listen, I love you both… very much.",35,0.7
1689,JACK,You are my everything.,22,0.44
1690,JACK,You'll know.,12,0.24
1691,JACK,You'll know.,12,0.24
1692,MITCH,Do we have a deal?,18,0.36
1693,JACK,"Look over there. He's getting away. Stop him. I've got him, boss; I've got him.",79,1.58
1694,JACK,You gotta be kidding me.,24,0.48
1695,JACK,You gotta be kidding me.,24,0.48
1696,MITCH,Hey.,4,0.08
1697,MITCH,Thank you.,10,0.2
1698,MITCH,"Look at this, Charlie.",22,0.44
1699,MITCH,We're going oil-man huntin'.,28,0.56
1700,MITCH,Your father's dead.,19,0.38
1701,MITCH,Charlie. You're with me.,24,0.48
1702,ZOE,"You know, we're gonna go to those jeeps, okay?",46,0.92
1703,ZOE,All right. Okay.,16,0.32
1704,ZOE,That's all of them gone.,24,0.48
1705,ZOE,Three--,7,0.14
1706,ZOE AND NOAH,Two-one.,8,0.16
1707,ZOE AND NOAH,Go.,3,0.06
1708,ZOE,Okay.,5,0.1
1709,NOAH,"Mom. I'm gonna lift you up, okay?",33,0.66
1710,NOAH,Come on.,8,0.16
1711,MITCH,I got him. Keep the light on him.,33,0.66
